"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"5241",219,480,1.42832863330841,1.47915625572205,1.4813483953476,1.5082733631134,1.60835134983063,1.72594690322876,2.07884502410889,2.56612682342529,3.17363023757935,5.15054798126221
"5242",219,540,1.74494075775146,1.69609451293945,1.65555608272552,1.63978445529938,1.66201281547546,1.73783946037292,2.06725478172302,2.56475734710693,3.17623901367188,5.15054798126221
"5243",219,600,2.00009322166443,2.08993935585022,1.90468955039978,1.87097537517548,1.780557513237,1.78588151931763,2.06069326400757,2.56320071220398,3.17877459526062,5.15054798126221
"5244",219,660,2.59782385826111,2.44147372245789,2.27128195762634,2.16821765899658,1.95897054672241,1.87814939022064,2.06286239624023,2.56172442436218,3.18123698234558,5.15054798126221
"5245",219,720,2.94408917427063,2.77953433990479,2.59418821334839,2.47183442115784,2.17598509788513,2.01286220550537,2.07721257209778,2.5607123374939,3.18363189697266,5.15054798126221
"5246",219,780,3.1069610118866,2.97223782539368,2.80485844612122,2.68969702720642,2.37387228012085,2.1660623550415,2.10527324676514,2.56062436103821,3.18597078323364,5.15054798126221
"5247",219,840,3.04921817779541,2.98936939239502,2.86722207069397,2.78516435623169,2.51449728012085,2.30663466453552,2.145099401474,2.56188440322876,3.18827056884766,5.15054798126221
"5248",219,900,2.83485770225525,2.82017827033997,2.78159713745117,2.74287843704224,2.57176446914673,2.40770602226257,2.19187879562378,2.56475782394409,3.19055938720703,5.15054798126221
"5249",219,960,2.4861044883728,2.50901079177856,2.56583142280579,2.57659077644348,2.53854513168335,2.45189213752747,2.23914480209351,2.56927943229675,3.1928505897522,5.15054798126221
"5250",219,1020,2.12237644195557,2.2102632522583,2.30123209953308,2.35261988639832,2.43254232406616,2.43475747108459,2.28026103973389,2.57523345947266,3.19517016410828,5.15054798126221
"5251",219,1080,1.91383504867554,1.98589277267456,2.09390640258789,2.15628480911255,2.30360126495361,2.37356185913086,2.3103711605072,2.58219838142395,3.19753694534302,5.15054798126221
"5252",219,1140,1.74644362926483,1.8341281414032,1.93870115280151,2.00816535949707,2.18604803085327,2.29561567306519,2.32805752754211,2.58966255187988,3.19995975494385,5.15054798126221
"5253",219,1200,1.98550939559937,1.53311347961426,1.87298834323883,1.87669992446899,2.08205604553223,2.21670174598694,2.33457183837891,2.59715032577515,3.20244169235229,5.15054798126221
"5254",219,1260,1.51363384723663,1.60049664974213,1.70762836933136,1.78154861927032,1.98880159854889,2.14176726341248,2.33197212219238,2.60428547859192,3.20497894287109,5.15054798126221
"5255",219,1320,1.67005610466003,1.39286684989929,1.65650451183319,1.68491065502167,1.90602278709412,2.07207608222961,2.32225251197815,2.61079072952271,3.20756268501282,5.15054798126221
"5256",219,1380,1.34852123260498,1.43255245685577,1.53829264640808,1.61283910274506,1.83189988136292,2.00782895088196,2.30713438987732,2.61647653579712,3.21018147468567,5.15054798126221
