"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"5278",220,1260,1.3259414434433,1.64460694789886,1.93991553783417,2.17149519920349,2.78947401046753,3.21509099006653,3.4346661567688,3.13131213188171,3.5398223400116,5.15054798126221
"5279",220,1320,1.12634909152985,1.37118589878082,1.67760026454926,1.89145350456238,2.50225758552551,2.95009779930115,3.37930154800415,3.153076171875,3.54335141181946,5.15054798126221
"5280",220,1380,0.918593049049377,1.16762387752533,1.4513053894043,1.65959310531616,2.25908780097961,2.72019100189209,3.30712819099426,3.17112588882446,3.54709434509277,5.15054798126221
"5281",221,0,0.766085803508759,0.985996186733246,1.2651629447937,1.463254570961,2.05091714859009,2.51911592483521,3.22417950630188,3.18520164489746,3.5509922504425,5.15054798126221
"5282",221,60,0.550907611846924,0.768724262714386,1.04887652397156,1.24933397769928,1.85093057155609,2.33669996261597,3.13470005989075,3.19525146484375,3.55498385429382,5.15054798126221
"5283",221,120,0.468211710453033,0.684919774532318,0.929251968860626,1.11654829978943,1.68706905841827,2.16949725151062,3.04110455513,3.20134401321411,3.55901074409485,5.15054798126221
"5284",221,180,0.440785437822342,0.619021594524384,0.852432429790497,1.02313053607941,1.56004059314728,2.0271942615509,2.94618058204651,3.20363354682922,3.56301736831665,5.15054798126221
"5285",221,240,0.398163765668869,0.584608376026154,0.791454315185547,0.953507602214813,1.45876097679138,1.90819215774536,2.85264205932617,3.20237135887146,3.56695032119751,5.15054798126221
"5286",221,300,0.393990755081177,0.547326385974884,0.749549090862274,0.898690104484558,1.3764671087265,1.80819153785706,2.76238751411438,3.19787430763245,3.57076263427734,5.15054798126221
"5287",221,360,0.289129137992859,0.561731100082397,0.696248829364777,0.855728685855865,1.30788135528564,1.72322309017181,2.67656540870667,3.19049739837646,3.57441401481628,5.15054798126221
"5288",221,420,0.259985774755478,0.4241703748703,0.632381916046143,0.781536638736725,1.23926675319672,1.64785659313202,2.59568691253662,3.18059825897217,3.57786846160889,5.15054798126221
