293.15
10191
283.15
310.15
50000
90000
1
1.8611
0.24648
6.5
0.8
0.1
0.062711
0.614
0.95
33.522
0
0.002
7777.7
2475.5
10807
1.7754e-09
0.0001
7532.4
0.7812
1.8611
