"","JULDAY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","SOILMOIST3","POOLDEP","TDEEP","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP"
"17",1,960,17.4663009643555,17.1464233398438,59.6800270080566,60.899730682373,5.53519248962402,12.1374254226685,2.55999994277954,0,12.7815065383911,52.835376739502,404.260467529297,8.67910766601562,0,0,0,0
"18",1,1020,16.4864559173584,16.1475830078125,60.744255065918,62.0705833435059,5.54026174545288,12.1485404968262,2.55999994277954,0,12.7815065383911,64.1403884887695,269.313873291016,7.67279052734375,0,0,0,0
"19",1,1080,15.4323711395264,15.1035766601562,61.9191398620605,63.2414398193359,5.54533004760742,12.1596546173096,2.55999994277954,0,12.7815065383911,75.1703643798828,135.132919311523,6.61993408203125,0,0,0,0
"20",1,1140,14.4566011428833,14.1502075195312,63.1468772888184,64.4122924804688,5.55039834976196,12.1707696914673,2.55999994277954,0,12.7815065383911,85.6571578979492,28.8591976165771,5.65975952148438,0,0,0,0
"21",1,1200,14.2853155136108,14.0539855957031,64.6070327758789,65.5831527709961,5.5554666519165,12.1818838119507,2.55999994277954,0,12.7815065383911,90,0.107988871634007,5.5780029296875,0,0,0,0
"22",1,1260,14.3526105880737,14.1795349121094,66.0098190307617,66.7540054321289,5.56053590774536,12.1929988861084,2.55999994277954,0,12.7815065383911,90,3.06063193420414e-05,5.72332763671875,0,0,0,0
"23",1,1320,14.411545753479,14.2697448730469,67.3041076660156,67.9248580932617,5.56560468673706,12.2041149139404,2.55999994277954,0,12.7815065383911,90,0,5.83221435546875,0,0,0,0
"24",1,1380,14.3979787826538,14.3345642089844,68.8127136230469,69.0957183837891,5.57067441940308,12.2152290344238,2.55999994277954,0,12.7815065383911,90,0,5.914794921875,0,0,0,0
"25",2,0,14.4864406585693,14.3811340332031,69.7894592285156,70.2665710449219,5.57574272155762,12.2263441085815,0,0,12.7815065383911,90,0,5.97845458984375,0,0,0,0
"26",2,60,14.0291442871094,14.4085159301758,74.293701171875,72.4896850585938,5.59647798538208,12.2718114852905,2.55999994277954,0,12.7815065383911,90,0,6.0364990234375,0,0,0,0
"27",2,120,14.0520448684692,14.4358987808228,76.5941848754883,74.7127990722656,5.61721277236938,12.3172769546509,2.55999994277954,0,12.7815065383911,90,0,6.09371948242188,0,0,0,0
"28",2,180,14.116907119751,14.4632806777954,78.6812744140625,76.9359130859375,6.99671268463135,15.342209815979,2.55999994277954,0,12.7815065383911,90,2.85150126728695e-05,6.15011596679688,0,0,0,0
"29",2,240,14.1189727783203,14.4906635284424,77.6968536376953,75.8492660522461,7.00216817855835,15.354172706604,2.55999994277954,0,12.7815065383911,90,0.105002179741859,6.0982666015625,0,0,0,0
"30",2,300,14.1828269958496,14.5611572265625,77.7294082641602,75.8492660522461,6.98616790771484,15.3190870285034,2.55999994277954,0,12.7815065383911,85.713020324707,29.380765914917,6.17169189453125,0,0,0,0
"31",2,360,14.4687633514404,14.8778686523438,75.9182205200195,73.9391021728516,6.97016716003418,15.2840013504028,2.55999994277954,0,12.7815065383911,75.2214813232422,138.924270629883,6.4708251953125,0,0,0,0
"32",2,420,14.966215133667,15.4252624511719,73.1687393188477,71.0406341552734,6.95416736602783,15.2489166259766,2.55999994277954,0,12.7815065383911,64.1883163452148,277.735412597656,6.99337768554688,0,0,0,0
"33",2,480,15.6157026290894,16.1321411132812,70.4307174682617,68.1421737670898,6.93816661834717,15.213830947876,2.55999994277954,0,12.7815065383911,52.8821411132812,417.618133544922,7.67840576171875,0,0,0,0
"34",2,540,16.3293609619141,16.9064025878906,67.6820831298828,65.2437133789062,6.92216539382935,15.1787443161011,2.55999994277954,0,12.7815065383911,41.6035003662109,548.639221191406,8.4307861328125,0,0,0,0
"35",2,600,17.0031833648682,17.6473083496094,64.9373626708984,62.3452453613281,6.906165599823,15.1436586380005,2.55999994277954,0,12.7815065383911,30.8532543182373,643.241027832031,9.1466064453125,0,0,0,0
"36",2,660,17.4991226196289,18.2583618164062,59.3173637390137,56.5483207702637,6.89016389846802,15.1085729598999,2.55999994277954,0,12.7815065383911,21.8611679077148,706.755554199219,9.67379760742188,0,0,0,0
"37",2,720,17.8763980865479,18.6600341796875,59.3997192382812,56.5483207702637,6.85816335678101,15.038402557373,2.55999994277954,0,12.7815065383911,17.8560466766357,728.381042480469,10.0874328613281,0,0,0,0
"38",2,780,18.0277214050293,18.7999877929688,60.1982002258301,57.3525276184082,6.85816335678101,15.038402557373,2.55999994277954,0,12.7815065383911,21.8611679077148,706.521118164062,10.2464294433594,0,0,0,0
"39",2,840,17.906530380249,18.6600341796875,60.973518371582,58.1567306518555,6.86446094512939,15.0522127151489,2.55999994277954,0,12.7815065383911,30.8532543182373,644.355224609375,10.1168823242188,0,0,0,0
"40",2,900,17.5328273773193,18.2583618164062,61.7166061401367,58.9609375,6.87075853347778,15.0660209655762,2.55999994277954,0,12.7815065383911,41.6035003662109,550.06640625,9.71755981445312,0,0,0,0
"41",2,960,16.9477214813232,17.6473083496094,62.4692802429199,59.7651443481445,6.87705659866333,15.0798311233521,2.55999994277954,0,12.7815065383911,52.8821411132812,419.068328857422,9.10238647460938,0,0,0,0
"42",2,1020,16.2351398468018,16.9064025878906,63.2116508483887,60.5693511962891,6.88335418701172,15.0936403274536,2.55999994277954,0,12.7815065383911,64.1883163452148,278.942504882812,8.353271484375,0,0,0,0
"43",2,1080,15.4803438186646,16.1321411132812,63.9876976013184,61.3735580444336,6.88965177536011,15.1074495315552,2.55999994277954,0,12.7815065383911,75.2214813232422,139.649688720703,7.56976318359375,0,0,0,0
"44",2,1140,14.7929630279541,15.4252624511719,64.7596206665039,62.1777610778809,6.89594984054565,15.1212587356567,2.55999994277954,0,12.7815065383911,85.713020324707,29.5599727630615,6.85549926757812,0,0,0,0
"45",2,1200,13.5015497207642,14.0566711425781,65.2968444824219,62.9819679260254,6.90224742889404,15.1350679397583,2.55999994277954,0,12.7815065383911,90,0.10556361079216,5.46017456054688,0,0,0,0
"46",2,1260,12.3377523422241,12.8311157226562,65.8856658935547,63.7861747741699,6.90854501724243,15.1488771438599,2.55999994277954,0,12.7815065383911,90,2.9723791158176e-05,4.21231079101562,0,0,0,0
"47",2,1320,11.4920492172241,11.9502868652344,66.5765609741211,64.5903778076172,6.91484308242798,15.1626873016357,2.55999994277954,0,12.7815065383911,90,0,3.319091796875,0,0,0,0
"48",2,1380,10.8843479156494,11.3172607421875,67.3021926879883,65.3945846557617,6.92114019393921,15.1764965057373,2.55999994277954,0,12.7815065383911,90,0,2.68063354492188,0,0,0,0
"49",3,0,10.4436531066895,10.8623046875,68.0719833374023,66.1987915039062,6.92743825912476,15.1903057098389,0,0,12.7815065383911,90,0,2.22515869140625,0,0,0,0
"50",3,60,10.6137552261353,10.5947971343994,70.6491470336914,70.738639831543,6.93918228149414,15.2160587310791,2.55999994277954,0,12.7815065383911,90,0,2.01260375976562,0,0,0,0
"51",3,120,10.4012031555176,10.3272905349731,74.9077224731445,75.2784957885742,6.95092725753784,15.241810798645,2.55999994277954,0,12.7815065383911,90,0,1.79635620117188,0,0,0,0
"52",3,180,10.1949481964111,10.0597829818726,79.0995101928711,79.8183441162109,3.96764802932739,8.70015525817871,2.55999994277954,0,12.7815065383911,90,2.75772090390092e-05,1.57675170898438,0,0,0,0
"53",3,240,9.96099185943604,9.79227542877197,82.5511627197266,83.4905700683594,3.97077894210815,8.70702075958252,2.55999994277954,0,12.7815065383911,90,0.123282000422478,0.7845458984375,0,0,0,0
"54",3,300,9.99137306213379,9.82525634765625,82.5659103393555,83.4905700683594,3.96170115470886,8.68711566925049,2.55999994277954,0,12.7815065383911,85.7740859985352,36.3107795715332,0.819793701171875,0,0,0,0
"55",3,360,10.6194591522217,10.4791870117188,78.865966796875,79.6072387695312,3.95262408256531,8.66721057891846,2.55999994277954,0,12.7815065383911,75.2773666381836,173.240539550781,1.44302368164062,0,0,0,0
"56",3,420,11.7246561050415,11.6115112304688,73.1301040649414,73.6793975830078,3.94354653358459,8.64730644226074,2.55999994277954,0,12.7815065383911,64.2407302856445,346.921264648438,2.52932739257812,0,0,0,0
"57",3,480,13.1627674102783,13.0745849609375,67.3622055053711,67.7515487670898,3.9344687461853,8.62740135192871,2.55999994277954,0,12.7815065383911,52.9333114624023,521.719360351562,3.95501708984375,0,0,0,0
"58",3,540,14.7784080505371,14.6778564453125,61.423885345459,61.8237075805664,3.92539119720459,8.60749530792236,2.55999994277954,0,12.7815065383911,41.6566963195801,685.153991699219,5.5162353515625,0,0,0,0
"59",3,600,16.2828044891357,16.2122802734375,55.6450004577637,55.895866394043,3.9163134098053,8.58759021759033,2.55999994277954,0,12.7815065383911,30.913911819458,802.812194824219,6.98947143554688,0,0,0,0
"60",3,660,17.5649471282959,17.47802734375,43.7991142272949,44.0401763916016,3.90723633766174,8.5676851272583,2.55999994277954,0,12.7815065383911,21.9375591278076,880.712524414062,7.97613525390625,0,0,0,0
"61",3,720,18.4400081634521,18.31005859375,43.682731628418,44.0401763916016,3.88908100128174,8.52787590026855,2.55999994277954,0,12.7815065383911,17.945821762085,907.694702148438,8.85272216796875,0,0,0,0
"62",3,780,18.7969818115234,18.6000366210938,45.1245040893555,45.6839447021484,3.88908100128174,8.52787590026855,2.55999994277954,0,12.7815065383911,21.9375591278076,880.625,9.21221923828125,0,0,0,0
"63",3,840,18.5880470275879,18.31005859375,46.5101051330566,47.327709197998,3.89265203475952,8.53570652008057,2.55999994277954,0,12.7815065383911,30.913911819458,803.228393554688,8.95849609375,0,0,0,0
"64",3,900,17.8435649871826,17.47802734375,47.8553314208984,48.9714736938477,3.89622354507446,8.54353809356689,2.55999994277954,0,12.7815065383911,41.6566963195801,685.686828613281,8.13107299804688,0,0,0,0
"65",3,960,16.6511707305908,16.2122802734375,49.2200660705566,50.6152420043945,3.89979457855225,8.55136871337891,2.55999994277954,0,12.7815065383911,52.9333114624023,522.260620117188,6.84417724609375,0,0,0,0
"66",3,1020,15.1686706542969,14.6778564453125,50.6320877075195,52.2590103149414,3.90336585044861,8.55919933319092,2.55999994277954,0,12.7815065383911,64.2407302856445,347.371276855469,5.272216796875,0,0,0,0
"67",3,1080,13.5907211303711,13.0745849609375,52.1175842285156,53.902774810791,3.90693712234497,8.56702995300293,2.55999994277954,0,12.7815065383911,75.2773666381836,173.510330200195,3.6263427734375,0,0,0,0
"68",3,1140,12.1247673034668,11.6115112304688,53.6961059570312,55.5465393066406,3.91050815582275,8.57486152648926,2.55999994277954,0,12.7815065383911,85.7740859985352,36.376766204834,2.126953125,0,0,0,0
"69",3,1200,11.07741355896,10.5903625488281,55.3660697937012,57.1903076171875,3.91407942771912,8.58269214630127,2.55999994277954,0,12.7815065383911,90,0.123477652668953,1.09188842773438,0,0,0,0
"70",3,1260,10.3531322479248,9.89028930664062,57.0393371582031,58.8340759277344,3.91765069961548,8.59052276611328,2.55999994277954,0,12.7815065383911,90,3.45300250046421e-05,0.393707275390625,0,0,0,0
"71",3,1320,9.8263988494873,9.38705444335938,58.7181091308594,60.477840423584,3.92122197151184,8.59835338592529,2.55999994277954,0,12.7815065383911,90,0,-0.098358154296875,0,0,0,0
"72",3,1380,9.4543924331665,9.02523803710938,60.3501434326172,62.1216049194336,3.9247932434082,8.60618495941162,2.55999994277954,0,12.7815065383911,90,0,-0.44256591796875,0,0,0,0
"73",4,0,9.15367889404297,8.76516723632812,62.1134414672852,63.7653732299805,3.92836451530457,8.61401557922363,0,0,12.7815065383911,90,0,-0.680633544921875,0,0,0,0
"74",4,60,8.97270965576172,8.61222648620605,67.9430847167969,69.6204605102539,3.93757200241089,8.63420486450195,2.55999994277954,0,12.7815065383911,90,0,-0.721405029296875,0,0,0,0
"75",4,120,8.7980489730835,8.4592866897583,73.7633895874023,75.4755554199219,3.9467785358429,8.65439319610596,2.55999994277954,0,12.7815065383911,90,0,-0.771087646484375,0,0,0,0
"76",4,180,8.68095684051514,8.30634593963623,79.2904586791992,81.3306427001953,3.11439061164856,6.82915449142456,2.55999994277954,0,12.7815065383911,90,3.18935817631427e-05,-0.8284912109375,0,0,0,0
"77",4,240,8.52267456054688,8.15340518951416,83.8756942749023,86.0051803588867,3.1168794631958,6.8346118927002,2.55999994277954,0,12.7815065383911,90,0.128647148609161,-1.26708984375,0,0,0,0
"78",4,300,8.61615371704102,8.27239990234375,84.0227508544922,86.0051803588867,3.10975074768066,6.81898069381714,2.55999994277954,0,12.7815065383911,85.8403167724609,40.0457878112793,-1.13909912109375,0,0,0,0
"79",4,360,9.45548534393311,9.18121337890625,79.5380783081055,81.0212554931641,3.10262179374695,6.80334854125977,2.55999994277954,0,12.7815065383911,75.3379898071289,193.051574707031,-0.26318359375,0,0,0,0
"80",4,420,10.9486532211304,10.7577514648438,72.4377822875977,73.3636856079102,3.09549283981323,6.78771591186523,2.55999994277954,0,12.7815065383911,64.2976303100586,387.519378662109,1.2618408203125,0,0,0,0
"81",4,480,12.9039840698242,12.7963256835938,65.2443771362305,65.7061157226562,3.08836388587952,6.77208375930786,2.55999994277954,0,12.7815065383911,52.988883972168,583.183288574219,3.2618408203125,0,0,0,0
"82",4,540,15.066014289856,15.031005859375,57.9178733825684,58.0485458374023,3.0812349319458,6.75645160675049,2.55999994277954,0,12.7815065383911,41.7145004272461,766,5.44525146484375,0,0,0,0
"83",4,600,17.1577110290527,17.1703491210938,50.4312515258789,50.3909721374512,3.07410621643066,6.74081945419312,2.55999994277954,0,12.7815065383911,30.9798316955566,897.453002929688,7.49160766601562,0,0,0,0
"84",4,660,18.9142456054688,18.935302734375,35.1219520568848,35.0758323669434,3.06697750091553,6.72518825531006,2.55999994277954,0,12.7815065383911,22.0205020904541,983.961303710938,8.74984741210938,0,0,0,0
"85",4,720,20.119535446167,20.0956420898438,35.0240325927734,35.0758323669434,3.05271935462952,6.69392395019531,2.55999994277954,0,12.7815065383911,18.0431461334229,1014.14868164062,9.98727416992188,0,0,0,0
"86",4,780,20.6201267242432,20.5,36.9233703613281,37.1978874206543,3.05271935462952,6.69392395019531,2.55999994277954,0,12.7815065383911,22.0205020904541,983.961303710938,10.5213012695312,0,0,0,0
"87",4,840,20.350378036499,20.0956420898438,38.7054672241211,39.3199462890625,3.05552315711975,6.70007085800171,2.55999994277954,0,12.7815065383911,30.9798316955566,897.453002929688,10.1866455078125,0,0,0,0
"88",4,900,19.3466682434082,18.935302734375,40.3925018310547,41.4420013427734,3.05832576751709,6.70621728897095,2.55999994277954,0,12.7815065383911,41.7145004272461,766,9.03829956054688,0,0,0,0
"89",4,960,17.7298717498779,17.1703491210938,42.0509643554688,43.5640563964844,3.06112933158875,6.7123646736145,2.55999994277954,0,12.7815065383911,52.988883972168,583.183288574219,7.2381591796875,0,0,0,0
"90",4,1020,15.7130661010742,15.031005859375,43.7283935546875,45.6861152648926,3.06393218040466,6.71851110458374,2.55999994277954,0,12.7815065383911,64.2976303100586,387.519378662109,5.03314208984375,0,0,0,0
"91",4,1080,13.5936145782471,12.7963256835938,45.3819732666016,47.8081703186035,3.06673574447632,6.72465801239014,2.55999994277954,0,12.7815065383911,75.3379898071289,193.051574707031,2.72244262695312,0,0,0,0
"92",4,1140,11.5487565994263,10.7577514648438,47.375862121582,49.9302253723145,3.06953883171082,6.73080492019653,2.55999994277954,0,12.7815065383911,85.8403167724609,40.045783996582,0.617828369140625,0,0,0,0
"93",4,1200,10.5289192199707,9.82589721679688,49.660572052002,52.0522842407227,3.07234215736389,6.73695182800293,2.55999994277954,0,12.7815065383911,90,0.128646284341812,-0.308929443359375,0,0,0,0
"94",4,1260,9.96592330932617,9.34112548828125,51.9473609924316,54.1743392944336,3.07514524459839,6.74309825897217,2.55999994277954,0,12.7815065383911,90,3.56974123860709e-05,-0.76153564453125,0,0,0,0
"95",4,1320,9.56237030029297,8.99252319335938,54.1754722595215,56.2963943481445,3.07794857025146,6.74924564361572,2.55999994277954,0,12.7815065383911,90,0,-1.0714111328125,0,0,0,0
"96",4,1380,9.26553916931152,8.7418212890625,56.3882751464844,58.4184494018555,3.08075165748596,6.75539207458496,2.55999994277954,0,12.7815065383911,90,0,-1.27911376953125,0,0,0,0
"97",5,0,9.04511833190918,8.56155395507812,58.5922889709473,60.5405082702637,3.08355498313904,6.76153898239136,0,0,12.7815065383911,90,0,-1.41366577148438,0,0,0,0
"98",5,60,8.90169334411621,8.45554161071777,65.521354675293,67.5310821533203,3.08960056304932,6.77479553222656,2.55999994277954,0,12.7815065383911,90,0,-1.34768676757812,0,0,0,0
"99",5,120,8.77039432525635,8.34952926635742,72.426025390625,74.5216522216797,3.09564638137817,6.78805255889893,2.55999994277954,0,12.7815065383911,90,0,-1.29769897460938,0,0,0,0
"100",5,180,8.73199939727783,8.24351692199707,78.8563690185547,81.5122222900391,2.04781818389893,4.49040269851685,2.55999994277954,0,12.7815065383911,90,3.27842608385254e-05,-1.260986328125,0,0,0,0
"101",5,240,8.63413619995117,8.13750457763672,96.0195159912109,99.3112411499023,2.04947733879089,4.49404048919678,2.55999994277954,0,12.7815065383911,90,0.119124881923199,-1.03799438476562,0,0,0,0
"102",5,300,8.76113986968994,8.290771484375,96.1943893432617,99.3112411499023,2.04478716850281,4.48375606536865,2.55999994277954,0,12.7815065383911,85.9116668701172,39.3486175537109,-0.8726806640625,0,0,0,0
"103",5,360,9.67715358734131,9.3067626953125,91.0938949584961,93.3922882080078,2.04009747505188,4.47347211837769,2.55999994277954,0,12.7815065383911,75.4033508300781,191.911361694336,0.11651611328125,0,0,0,0
"104",5,420,11.3108882904053,11.0726928710938,82.9125823974609,84.2337875366211,2.03540730476379,4.46318817138672,2.55999994277954,0,12.7815065383911,64.3589935302734,386.381317138672,1.83999633789062,0,0,0,0
"105",5,480,13.444242477417,13.35791015625,74.6538162231445,75.0752868652344,2.03071737289429,4.45290422439575,2.55999994277954,0,12.7815065383911,53.0488586425781,582.139892578125,4.0989990234375,0,0,0,0
"106",5,540,15.8323841094971,15.8641357421875,66.0507202148438,65.9167785644531,2.02602744102478,4.44262027740479,2.55999994277954,0,12.7815065383911,41.7769050598145,765.0634765625,6.56524658203125,0,0,0,0
"107",5,600,18.1465129852295,18.2640380859375,57.1788444519043,56.7582778930664,2.02133750915527,4.43233633041382,2.55999994277954,0,12.7815065383911,31.0510272979736,896.607055664062,8.87722778320312,0,0,0,0
"108",5,660,20.0831203460693,20.2442626953125,38.8264083862305,38.4412727355957,2.01664757728577,4.42205190658569,2.55999994277954,0,12.7815065383911,22.1100120544434,983.174560546875,10.3057556152344,0,0,0,0
"109",5,720,21.4274616241455,21.5462646484375,38.7218894958496,38.4412727355957,2.00726747512817,4.40148401260376,2.55999994277954,0,12.7815065383911,18.1480388641357,1013.38238525391,11.6975708007812,0,0,0,0
"110",5,780,22.0106983184814,22,40.9508094787598,40.9775199890137,2.00726747512817,4.40148401260376,2.55999994277954,0,12.7815065383911,22.1100120544434,983.174560546875,12.297607421875,0,0,0,0
"111",5,840,21.7464351654053,21.5462646484375,42.9842758178711,43.5137710571289,2.00911068916321,4.40552568435669,2.55999994277954,0,12.7815065383911,31.0510272979736,896.607055664062,11.919921875,0,0,0,0
"112",5,900,20.6828384399414,20.2442626953125,44.8203353881836,46.0500183105469,2.01095390319824,4.40956783294678,2.55999994277954,0,12.7815065383911,41.7769050598145,765.0634765625,10.6264343261719,0,0,0,0
"113",5,960,18.9353141784668,18.2640380859375,46.586498260498,48.5862655639648,2.01279735565186,4.41360950469971,2.55999994277954,0,12.7815065383911,53.0488586425781,582.139892578125,8.59945678710938,0,0,0,0
"114",5,1020,16.7461223602295,15.8641357421875,48.3275756835938,51.1225128173828,2.01464033126831,4.41765117645264,2.55999994277954,0,12.7815065383911,64.3589935302734,386.381317138672,6.11724853515625,0,0,0,0
"115",5,1080,14.4256467819214,13.35791015625,50.0628128051758,53.6587600708008,2.01648330688477,4.42169284820557,2.55999994277954,0,12.7815065383911,75.4033508300781,191.911361694336,3.51681518554688,0,0,0,0
"116",5,1140,12.1857671737671,11.0726928710938,52.2067375183105,56.195011138916,2.01832699775696,4.4257345199585,2.55999994277954,0,12.7815065383911,85.9116668701172,39.3486175537109,1.14920043945312,0,0,0,0
"117",5,1200,11.7211713790894,10.8476257324219,55.4255485534668,58.731258392334,2.02016997337341,4.42977619171143,2.55999994277954,0,12.7815065383911,90,0.11912577599287,0.981964111328125,0,0,0,0
"118",5,1260,11.7820100784302,11.1148986816406,58.6193161010742,61.2675094604492,2.02201294898987,4.43381786346436,2.55999994277954,0,12.7815065383911,90,3.27843736158684e-05,1.33901977539062,0,0,0,0
"119",5,1320,11.8477792739868,11.3071594238281,61.5618286132812,63.8037567138672,2.02385640144348,4.43785953521729,2.55999994277954,0,12.7815065383911,90,0,1.61358642578125,0,0,0,0
"120",5,1380,11.8998403549194,11.4454650878906,64.3766708374023,66.3400039672852,2.02569985389709,4.44190168380737,2.55999994277954,0,12.7815065383911,90,0,1.82821655273438,0,0,0,0
"121",6,0,11.9545946121216,11.5449523925781,67.0370025634766,68.8762512207031,2.02754306793213,4.4459433555603,0,0,12.7815065383911,90,0,1.99920654296875,0,0,0,0
"122",6,60,11.9501791000366,11.6034650802612,74.2275695800781,75.9473419189453,2.03571796417236,4.46386909484863,2.55999994277954,0,12.7815065383911,90,0,2.23114013671875,0,0,0,0
"123",6,120,11.9738903045654,11.6619787216187,81.3259811401367,83.0184326171875,2.04389262199402,4.48179483413696,2.55999994277954,0,12.7815065383911,90,0,2.45004272460938,0,0,0,0
"124",6,180,11.9620847702026,11.7204914093018,88.663818359375,90.0895233154297,2.77308750152588,6.08075380325317,2.55999994277954,0,12.7815065383911,90,2.99151324725244e-05,2.6578369140625,0,0,0,0
"125",6,240,11.9830312728882,11.7790050506592,97.9865112304688,99.3150482177734,2.77536582946777,6.08575057983398,2.55999994277954,0,12.7815065383911,90,0.105092562735081,2.99270629882812,0,0,0,0
"126",6,300,12.1764230728149,11.9907836914062,98.1075134277344,99.3150482177734,2.76901149749756,6.07181644439697,2.55999994277954,0,12.7815065383911,85.9881286621094,36.9846878051758,3.2203369140625,0,0,0,0
"127",6,360,13.1203918457031,13.0183715820312,92.7413864135742,93.3621215820312,2.76265692710876,6.05788230895996,2.55999994277954,0,12.7815065383911,75.4734115600586,182.686538696289,4.21945190429688,0,0,0,0
"128",6,420,14.7951183319092,14.8082885742188,84.1523513793945,84.0809173583984,2.75630211830139,6.04394769668579,2.55999994277954,0,12.7815065383911,64.4247894287109,369.042327880859,5.962890625,0,0,0,0
"129",6,480,16.9899024963379,17.1265869140625,75.4504241943359,74.7996978759766,2.74994802474976,6.03001356124878,2.55999994277954,0,12.7815065383911,53.1132164001465,556.777526855469,8.24929809570312,0,0,0,0
"130",6,540,19.4209251403809,19.6701049804688,66.5411911010742,65.5184936523438,2.74359321594238,6.01607942581177,2.55999994277954,0,12.7815065383911,41.8439331054688,732.273559570312,10.746337890625,0,0,0,0
"131",6,600,21.7819557189941,22.1064453125,57.3618774414062,56.2372817993164,2.73723816871643,6.00214529037476,2.55999994277954,0,12.7815065383911,31.1274909973145,858.549621582031,13.0882873535156,0,0,0,0
"132",6,660,23.7578163146973,24.1170654296875,38.4970169067383,37.6748580932617,2.73088383674622,5.98821115493774,2.55999994277954,0,12.7815065383911,22.2060279846191,941.834106445312,14.5408325195312,0,0,0,0
"133",6,720,25.118839263916,25.439208984375,38.3996887207031,37.6748580932617,2.71817469596863,5.96034240722656,2.55999994277954,0,12.7815065383911,18.2603950500488,970.8173828125,15.9483947753906,0,0,0,0
"134",6,780,25.6976737976074,25.8999633789062,40.7284164428711,40.2431983947754,2.71817469596863,5.96034240722656,2.55999994277954,0,12.7815065383911,22.2060279846191,941.800109863281,16.5542297363281,0,0,0,0
"135",6,840,25.4090156555176,25.439208984375,42.8883934020996,42.8115425109863,2.72067070007324,5.96581554412842,2.55999994277954,0,12.7815065383911,31.1274909973145,858.712097167969,16.1712036132812,0,0,0,0
"136",6,900,24.2953834533691,24.1170654296875,44.8971405029297,45.3798828125,2.72316670417786,5.97128915786743,2.55999994277954,0,12.7815065383911,41.8439331054688,732.481384277344,14.8619689941406,0,0,0,0
"137",6,960,22.4888896942139,22.1064453125,46.8452072143555,47.9482231140137,2.72566270828247,5.97676229476929,2.55999994277954,0,12.7815065383911,53.1132164001465,556.98828125,12.8111267089844,0,0,0,0
