"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"6863",286,1320,10.2708806991577,10.6967830657959,11.2496614456177,11.6461620330811,12.8269071578979,13.682445526123,14.0613451004028,12.3477239608765,12.2765941619873,12.7815065383911
"6864",286,1380,9.86267757415771,10.7206983566284,10.959397315979,11.3643407821655,12.3793840408325,13.1701965332031,13.8973789215088,12.4065771102905,12.2809295654297,12.7815065383911
"6865",287,0,10.1597595214844,10.4632415771484,10.8619508743286,11.1526823043823,12.0540084838867,12.7827234268188,13.7145824432373,12.4552164077759,12.285945892334,12.7815065383911
"6866",287,60,8.57766628265381,9.08078575134277,9.72737312316895,10.1823329925537,11.4756841659546,12.4012260437012,13.5243368148804,12.4938907623291,12.2914876937866,12.7815065383911
"6867",287,120,8.58928680419922,8.96968364715576,9.47645568847656,9.84900951385498,11.0153656005859,11.9652786254883,13.3206033706665,12.5228843688965,12.2974004745483,12.7815065383911
"6868",287,180,8.68164825439453,9.02730178833008,9.42234802246094,9.73514366149902,10.7395486831665,11.6126098632812,13.1081218719482,12.5423755645752,12.303539276123,12.7815065383911
"6869",287,240,8.8629789352417,9.10840606689453,9.44786071777344,9.706130027771,10.570237159729,11.3543100357056,12.8982019424438,12.5528793334961,12.3097629547119,12.7815065383911
"6870",287,300,10.1489572525024,10.0609178543091,10.0589761734009,10.1142234802246,10.5880794525146,11.1915254592896,12.699743270874,12.5552501678467,12.3159589767456,12.7815065383911
"6871",287,360,10.5764179229736,10.565185546875,10.5778455734253,10.6083488464355,10.8364219665527,11.1979751586914,12.5254411697388,12.5506534576416,12.3220138549805,12.7815065383911
"6872",287,420,11.1968259811401,11.1117334365845,11.0189895629883,10.9881935119629,11.0585374832153,11.2864742279053,12.3856649398804,12.5406761169434,12.3278379440308,12.7815065383911
"6873",287,480,12.0591173171997,11.8470916748047,11.6326131820679,11.5152626037598,11.3618745803833,11.4282789230347,12.2807321548462,12.5269613265991,12.3333768844604,12.7815065383911
"6874",287,540,12.9481134414673,12.667459487915,12.3392353057861,12.1451215744019,11.7588233947754,11.6411027908325,12.2116994857788,12.5110559463501,12.3385887145996,12.7815065383911
"6875",287,600,13.7628917694092,13.4230079650879,13.0337991714478,12.7856369018555,12.2103300094604,11.9202785491943,12.1803483963013,12.4944591522217,12.3434638977051,12.7815065383911
"6876",287,660,14.0149698257446,13.7840662002563,13.4575204849243,13.238037109375,12.6274042129517,12.2332715988159,12.1862573623657,12.4786195755005,12.3480081558228,12.7815065383911
"6877",287,720,14.4900903701782,14.1923236846924,13.8359565734863,13.595874786377,12.955512046814,12.5195016860962,12.2234945297241,12.4647693634033,12.3522491455078,12.7815065383911
"6878",287,780,14.6794185638428,14.4436721801758,14.1254320144653,13.9046497344971,13.2615766525269,12.7839832305908,12.2839527130127,12.4537811279297,12.3562259674072,12.7815065383911
"6879",287,840,14.4835252761841,14.3462114334106,14.1470441818237,13.9917268753052,13.4624547958374,13.0097990036011,12.3611278533936,12.4462032318115,12.3599910736084,12.7815065383911
"6880",287,900,13.9105672836304,13.8738059997559,13.8544521331787,13.7986812591553,13.4954071044922,13.1524887084961,12.4457635879517,12.4422693252563,12.363597869873,12.7815065383911
"6881",287,960,12.9314231872559,13.1051425933838,13.2605400085449,13.3317213058472,13.3338346481323,13.174708366394,12.5254745483398,12.4417886734009,12.3671026229858,12.7815065383911
"6882",287,1020,11.7655506134033,12.0876884460449,12.4350309371948,12.6341352462769,12.9820127487183,13.057671546936,12.5867853164673,12.4440975189209,12.3705415725708,12.7815065383911
"6883",287,1080,10.6116371154785,11.0406131744385,11.5206260681152,11.8201866149902,12.481990814209,12.8047742843628,12.6175327301025,12.448091506958,12.3739595413208,12.7815065383911
"6884",287,1140,9.73288059234619,10.1895122528076,10.7114820480347,11.0576953887939,11.9246520996094,12.4515113830566,12.6096105575562,12.4523515701294,12.3773775100708,12.7815065383911
"6885",287,1200,9.13515377044678,9.56325340270996,10.0849475860596,10.4397573471069,11.4006404876709,12.0577096939087,12.5616388320923,12.455376625061,12.3807954788208,12.7815065383911
"6886",287,1260,8.67602157592773,9.09465312957764,9.59796333312988,9.95003986358643,10.9425487518311,11.6720895767212,12.4786396026611,12.4558305740356,12.3841638565063,12.7815065383911
"6887",287,1320,8.34472465515137,8.72993183135986,9.21464347839355,9.55552864074707,10.5484552383423,11.3165864944458,12.368537902832,12.4527273178101,12.3874378204346,12.7815065383911
"6888",287,1380,8.06711101531982,8.46317958831787,8.91039276123047,9.23968696594238,10.2136306762695,10.9979963302612,12.239351272583,12.4454355239868,12.3905744552612,12.7815065383911
"6889",288,0,7.91088914871216,8.24684143066406,8.67857074737549,8.9886999130249,9.93231773376465,10.7171745300293,12.0980958938599,12.4336452484131,12.3935136795044,12.7815065383911
"6890",288,60,8.69837379455566,8.86215209960938,9.08583354949951,9.2600736618042,9.88441753387451,10.5176591873169,11.9520311355591,12.4173231124878,12.3961935043335,12.7815065383911
"6891",288,120,8.61319351196289,8.85623836517334,9.08375072479248,9.27292633056641,9.86334705352783,10.4238481521606,11.8140668869019,12.3968143463135,12.3985548019409,12.7815065383911
"6892",288,180,8.54613399505615,8.7488899230957,9.01025199890137,9.20010185241699,9.79716682434082,10.345386505127,11.6885766983032,12.3728046417236,12.4005508422852,12.7815065383911
"6893",288,240,8.51552581787109,8.70158767700195,8.94583892822266,9.1282787322998,9.71717929840088,10.2608089447021,11.573390007019,12.3459415435791,12.4021425247192,12.7815065383911
"6894",288,300,8.37917232513428,8.59041500091553,8.85795879364014,9.04980564117432,9.64128494262695,10.1766595840454,11.4662971496582,12.3167343139648,12.4033012390137,12.7815065383911
"6895",288,360,8.63436985015869,8.74275493621826,8.91339778900146,9.05408096313477,9.57600021362305,10.091833114624,11.3658056259155,12.2856006622314,12.4040040969849,12.7815065383911
"6896",288,420,9.95367813110352,9.74760150909424,9.59068965911865,9.54045295715332,9.70376873016357,10.0606842041016,11.272894859314,12.2528963088989,12.4042358398438,12.7815065383911
"6897",288,480,12.0501794815063,11.5109043121338,10.9666452407837,10.6647567749023,10.2163286209106,10.2091188430786,11.1990194320679,12.219165802002,12.4039916992188,12.7815065383911
"6898",288,540,14.41100025177,13.6124830245972,12.737190246582,12.2034206390381,11.0934591293335,10.6149272918701,11.1659755706787,12.1855621337891,12.4032640457153,12.7815065383911
"6899",288,600,16.7031345367432,15.7288417816162,14.613959312439,13.8999805450439,12.2121324539185,11.2631359100342,11.1951837539673,12.1540060043335,12.4020853042603,12.7815065383911
"6900",288,660,18.6363258361816,17.5948238372803,16.3586692810059,15.5388278961182,13.4336462020874,12.0851259231567,11.2995929718018,12.1269445419312,12.4005088806152,12.7815065383911
"6901",288,720,19.9872741699219,18.9882583618164,17.7621383666992,16.9218826293945,14.6117401123047,12.9872026443481,11.4810676574707,12.1069478988647,12.398624420166,12.7815065383911
"6902",288,780,20.6149559020996,19.7612762451172,18.6696815490723,17.8945579528809,15.6115627288818,13.8668966293335,11.7304010391235,12.0962715148926,12.3965587615967,12.7815065383911
"6903",288,840,20.401985168457,19.7923412322998,18.9601535797119,18.33544921875,16.3186988830566,14.6263809204102,12.0289430618286,12.096510887146,12.3944616317749,12.7815065383911
"6904",288,900,19.3504066467285,19.0567512512207,18.5765323638916,18.1722412109375,16.6411437988281,15.1774253845215,12.3509521484375,12.1083164215088,12.3924875259399,12.7815065383911
"6905",288,960,17.5731391906738,17.6275119781494,17.5530700683594,17.4135665893555,16.5340919494629,15.4530630111694,12.6663103103638,12.1312589645386,12.3908033370972,12.7815065383911
"6906",288,1020,15.2440481185913,15.6453046798706,15.9892520904541,16.1320400238037,16.0018672943115,15.4177761077881,12.9441938400269,12.1637859344482,12.3895530700684,12.7815065383911
"6907",288,1080,12.8350830078125,13.4802541732788,14.1497735977173,14.528434753418,15.1145277023315,15.0733633041382,13.1568183898926,12.2033624649048,12.3888444900513,12.7815065383911
"6908",288,1140,11.0620899200439,11.7424812316895,12.5146646499634,12.999870300293,14.0636606216431,14.4856328964233,13.2843217849731,12.2467050552368,12.388747215271,12.7815065383911
"6909",288,1200,9.9108304977417,10.5478992462158,11.3092861175537,11.8135089874268,13.0833768844604,13.7926588058472,13.3215608596802,12.2902660369873,12.3892765045166,12.7815065383911
"6910",288,1260,9.07087326049805,9.66672897338867,10.4076280593872,10.9067316055298,12.2476568222046,13.1122379302979,13.2790088653564,12.330846786499,12.3903999328613,12.7815065383911
"6911",288,1320,8.39879512786865,8.97247791290283,9.68226146697998,10.1718301773071,11.5349884033203,12.4907207489014,13.1741161346436,12.3660097122192,12.3920440673828,12.7815065383911
"6912",288,1380,7.91635656356812,8.38009738922119,9.09774303436279,9.56169509887695,10.924129486084,11.9350309371948,13.023814201355,12.3941297531128,12.3941078186035,12.7815065383911
"6913",289,0,7.42830419540405,7.94448614120483,8.59589290618896,9.05516338348389,10.3988075256348,11.4411773681641,12.8421812057495,12.4142580032349,12.3964767456055,12.7815065383911
"6914",289,60,7.10054016113281,7.58305931091309,8.19853496551514,8.6371021270752,9.9482307434082,11.0031070709229,12.640344619751,12.4259757995605,12.399022102356,12.7815065383911
"6915",289,120,6.83401870727539,7.28107452392578,7.87291860580444,8.29171371459961,9.56455707550049,10.6167182922363,12.4270391464233,12.4292478561401,12.4016208648682,12.7815065383911
"6916",289,180,6.58170366287231,7.02125453948975,7.58575963973999,7.99154949188232,9.23033046722412,10.2746934890747,12.2089920043945,12.4243402481079,12.40416431427,12.7815065383911
"6917",289,240,6.31417560577393,6.75191736221313,7.30858182907104,7.70887279510498,8.9286584854126,9.96727561950684,11.9908666610718,12.4116868972778,12.4065265655518,12.7815065383911
"6918",289,300,5.81636714935303,6.31053113937378,6.92458200454712,7.35527038574219,8.62112617492676,9.67879581451416,11.7753019332886,12.391845703125,12.4086084365845,12.7815065383911
"6919",289,360,6.10051012039185,6.40394306182861,6.83965349197388,7.17894411087036,8.33821868896484,9.39058780670166,11.562126159668,12.3653755187988,12.4103174209595,12.7815065383911
"6920",289,420,8.08938694000244,7.887855052948,7.79567718505859,7.82560729980469,8.40061569213867,9.20257472991943,11.35484790802,12.3328151702881,12.4115686416626,12.7815065383911
"6921",289,480,11.326132774353,10.5877065658569,9.8720064163208,9.49742412567139,9.0921802520752,9.31703853607178,11.1744174957275,12.2950925827026,12.4122924804688,12.7815065383911
"6922",289,540,15.0471286773682,13.8766660690308,12.6145439147949,11.8597097396851,10.3828144073486,9.85448551177979,11.0574893951416,12.2541980743408,12.4124364852905,12.7815065383911
"6923",289,600,18.7171573638916,17.245569229126,15.5762805938721,14.5189657211304,12.0874404907227,10.794903755188,11.0398530960083,12.2133855819702,12.4119892120361,12.7815065383911
"6924",289,660,21.777214050293,20.1991081237793,18.3325080871582,17.1011657714844,13.9798145294189,12.0321435928345,11.1440343856812,12.1768026351929,12.4109935760498,12.7815065383911
"6925",289,720,23.9974231719971,22.4556427001953,20.5745601654053,19.2933769226074,15.8138446807861,13.4105310440063,11.3743858337402,12.1488418579102,12.409553527832,12.7815065383911
"6926",289,780,25.0986251831055,23.7682228088379,22.0760555267334,20.8809242248535,17.3963470458984,14.7710266113281,11.7171287536621,12.1334095001221,12.4078302383423,12.7815065383911
"6927",289,840,24.8307476043701,23.8843688964844,22.5932197570801,21.6282901763916,18.5318851470947,15.9598865509033,12.1439266204834,12.1333789825439,12.4060249328613,12.7815065383911
