"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"1",1,0,12.4446363449097,13.1221523284912,13.986123085022,14.5999507904053,16.4160804748535,17.8130779266357,19.4043369293213,17.2234344482422,15.4657354354858,12.7815065383911
"2",1,60,14.2023229598999,14.5153217315674,14.9158697128296,15.216947555542,16.2586345672607,17.2809886932373,19.0775203704834,17.2495403289795,15.4757070541382,12.7815065383911
"3",1,120,14.1302032470703,14.4448900222778,14.8580179214478,15.1621646881104,16.1355819702148,17.009557723999,18.7646369934082,17.2622394561768,15.4857692718506,12.7815065383911
"4",1,180,14.1675386428833,14.3083992004395,14.777003288269,15.0464515686035,15.9710741043091,16.7906532287598,18.4774551391602,17.2632255554199,15.4957160949707,12.7815065383911
"5",1,240,13.9858903884888,14.2753820419312,14.6540651321411,14.9314270019531,15.8094921112061,16.5902137756348,18.2143898010254,17.2541942596436,15.5054035186768,12.7815065383911
"6",1,300,13.9619112014771,14.2559680938721,14.5827960968018,14.8420743942261,15.6633558273315,16.4044418334961,17.9726715087891,17.2366371154785,15.5147066116333,12.7815065383911
"7",1,360,14.3347997665405,14.4818096160889,14.7083263397217,14.8936815261841,15.5769147872925,16.2448062896729,17.7504062652588,17.2118511199951,15.5235195159912,12.7815065383911
"8",1,420,15.0093050003052,15.0259609222412,15.0948495864868,15.1812076568604,15.6262426376343,16.1507892608643,17.548942565918,17.1810207366943,15.531756401062,12.7815065383911
"9",1,480,15.9199647903442,15.7954092025757,15.7027101516724,15.6781482696533,15.8312377929688,16.1578788757324,17.3739452362061,17.1453971862793,15.5393514633179,12.7815065383911
"10",1,540,16.8826084136963,16.7410888671875,16.4492473602295,16.3317947387695,16.1777648925781,16.2783012390137,17.2328243255615,17.1063957214355,15.5462598800659,12.7815065383911
"11",1,600,17.9685649871826,17.6369304656982,17.2754344940186,17.0577068328857,16.6301593780518,16.5041599273682,17.1320171356201,17.0656089782715,15.5524578094482,12.7815065383911
"12",1,660,18.8500823974609,18.4838161468506,18.0476951599121,17.7736225128174,17.1337127685547,16.8096523284912,17.0750846862793,17.0247116088867,15.5579462051392,12.7815065383911
"13",1,720,19.5192337036133,19.1444129943848,18.6964378356934,18.3982524871826,17.6313648223877,17.1582927703857,17.0615844726562,16.9853267669678,15.5627508163452,12.7815065383911
"14",1,780,19.8740653991699,19.5437831878662,19.1405811309814,18.8577728271484,18.0649929046631,17.5085201263428,17.0869140625,16.9488773345947,15.5669145584106,12.7815065383911
"15",1,840,19.8641872406006,19.6330471038818,19.3226852416992,19.094108581543,18.380931854248,17.8172073364258,17.1426162719727,16.9164657592773,15.5705041885376,12.7815065383911
"16",1,900,19.5073165893555,19.3943767547607,19.223087310791,19.0775852203369,18.5395832061768,18.0451812744141,17.2171020507812,16.8887214660645,15.5735902786255,12.7815065383911
"17",1,960,18.8076114654541,18.8459434509277,18.8397579193115,18.8024024963379,18.5183639526367,18.1625385284424,17.2969284057617,16.8657760620117,15.5762548446655,12.7815065383911
"18",1,1020,17.9078845977783,18.0370693206787,18.2249317169189,18.2956790924072,18.3135547637939,18.150484085083,17.3681659698486,16.8472461700439,15.5785713195801,12.7815065383911
"19",1,1080,16.8119792938232,17.116720199585,17.4376888275146,17.6239280700684,17.9491405487061,18.0070190429688,17.4179821014404,16.8322715759277,15.5805997848511,12.7815065383911
"20",1,1140,15.742636680603,16.1777801513672,16.5935077667236,16.8716659545898,17.4691314697266,17.747200012207,17.4363536834717,16.8196144104004,15.5823945999146,12.7815065383911
"21",1,1200,15.2566032409668,15.5841579437256,15.9849214553833,16.2560043334961,16.9704437255859,17.4084739685059,17.4175701141357,16.8078269958496,15.5839805603027,12.7815065383911
"22",1,1260,15.0795421600342,15.3417510986328,15.67112159729,15.9062271118164,16.5873565673828,17.0716705322266,17.3634433746338,16.7954559326172,15.5853633880615,12.7815065383911
"23",1,1320,15.0073165893555,15.2238750457764,15.5051221847534,15.7076416015625,16.3191814422607,16.7910175323486,17.2835273742676,16.7813987731934,15.5865316390991,12.7815065383911
"24",1,1380,14.6645002365112,15.2947874069214,15.3456859588623,15.5825719833374,16.1243343353271,16.5708255767822,17.1886577606201,16.7649955749512,15.5874576568604,12.7815065383911
"25",2,0,14.9291744232178,15.0968809127808,15.3165998458862,15.4769430160522,15.9773473739624,16.3977756500244,17.0870761871338,16.7460136413574,15.58811378479,12.7815065383911
"26",2,60,12.4320440292358,12.9535312652588,13.6172904968262,14.0760545730591,15.3168201446533,16.121940612793,16.9795894622803,16.7244110107422,15.5884695053101,12.7815065383911
"27",2,120,12.4339208602905,12.8078298568726,13.305004119873,13.6689538955688,14.7956171035767,15.6879844665527,16.8462753295898,16.6997890472412,15.5884857177734,12.7815065383911
"28",2,180,12.5352764129639,12.8007364273071,13.2212743759155,13.5221862792969,14.4984483718872,15.330397605896,16.6893844604492,16.6713161468506,15.5881223678589,12.7815065383911
"29",2,240,12.42125415802,12.7231521606445,13.1152095794678,13.4006223678589,14.2931842803955,15.0658664703369,16.52294921875,16.6386203765869,15.587329864502,12.7815065383911
"30",2,300,12.4562349319458,12.7055683135986,13.047643661499,13.3007888793945,14.1220073699951,14.8555917739868,16.3563251495361,16.6018238067627,15.5860567092896,12.7815065383911
"31",2,360,12.60329246521,12.8040161132812,13.0806312561035,13.2930908203125,14.0142221450806,14.690131187439,16.194408416748,16.5612411499023,15.5842533111572,12.7815065383911
"32",2,420,12.8747797012329,13.0133104324341,13.2160692214966,13.3799076080322,13.9774103164673,14.575047492981,16.0414390563965,16.5173721313477,15.581883430481,12.7815065383911
"33",2,480,13.26478099823,13.3328123092651,13.4539842605591,13.5626840591431,14.0154151916504,14.5153102874756,15.9016084671021,16.4708290100098,15.5789155960083,12.7815065383911
"34",2,540,13.7047958374023,13.7086944580078,13.7604360580444,13.8178825378418,14.1233654022217,14.5133981704712,15.7788858413696,16.4223327636719,15.575325012207,12.7815065383911
"35",2,600,14.075982093811,14.0590343475342,14.0653390884399,14.0892763137817,14.2756423950195,14.5622787475586,15.6764240264893,16.3726863861084,15.5711050033569,12.7815065383911
"36",2,660,14.0517282485962,14.1167259216309,14.1776657104492,14.2280435562134,14.4073171615601,14.6380653381348,15.5953159332275,16.3227424621582,15.5662574768066,12.7815065383911
"37",2,720,14.324294090271,14.3138961791992,14.3232707977295,14.3443660736084,14.4888038635254,14.6977491378784,15.5323791503906,16.2732448577881,15.5607948303223,12.7815065383911
"38",2,780,14.5271615982056,14.5002784729004,14.5028734207153,14.5107793807983,14.6010932922363,14.7597150802612,15.4835252761841,16.2247428894043,15.5547409057617,12.7815065383911
"39",2,840,14.4898643493652,14.5205593109131,14.5584173202515,14.5867776870728,14.6885604858398,14.8248624801636,15.4472427368164,16.1776447296143,15.5481243133545,12.7815065383911
"40",2,900,14.2418823242188,14.3322992324829,14.4461879730225,14.5173625946045,14.7016944885254,14.8650341033936,15.4204015731812,16.1322612762451,15.5409803390503,12.7815065383911
"41",2,960,13.773401260376,13.9560041427612,14.1620359420776,14.2939596176147,14.6164617538452,14.8531827926636,15.3972101211548,16.0887203216553,15.5333452224731,12.7815065383911
"42",2,1020,13.1883096694946,13.434440612793,13.7422904968262,13.937427520752,14.4281578063965,14.7725343704224,15.3704071044922,16.0468864440918,15.5252523422241,12.7815065383911
"43",2,1080,12.5208759307861,12.8504762649536,13.2370643615723,13.4925136566162,14.1526145935059,14.6201696395874,15.3328342437744,16.0063667297363,15.5167331695557,12.7815065383911
"44",2,1140,11.9210615158081,12.2747993469238,12.7211475372314,13.0178508758545,13.8197450637817,14.4059638977051,15.2789039611816,15.9665431976318,15.5078105926514,12.7815065383911
"45",2,1200,10.9793472290039,11.4692296981812,12.0453300476074,12.4274778366089,13.4257946014404,14.1431703567505,15.2054586410522,15.9266939163208,15.4984979629517,12.7815065383911
"46",2,1260,10.0953979492188,10.63587474823,11.293553352356,11.7363815307617,12.934681892395,13.8138875961304,15.1094560623169,15.8860321044922,15.4887990951538,12.7815065383911
"47",2,1320,9.40864658355713,9.95721054077148,10.6333847045898,11.10071849823,12.4208202362061,13.4307651519775,14.9875335693359,15.8436870574951,15.4787015914917,12.7815065383911
"48",2,1380,8.91543197631836,9.43233489990234,10.1043872833252,10.5721349716187,11.9421882629395,13.0324697494507,14.8400764465332,15.7987861633301,15.4681835174561,12.7815065383911
"49",3,0,8.53895854949951,9.04478454589844,9.68815994262695,10.1463575363159,11.5193777084351,12.649543762207,14.6713151931763,15.7506055831909,15.4572105407715,12.7815065383911
"50",3,60,10.7000617980957,10.7724485397339,10.8991003036499,11.0237903594971,11.6350727081299,12.4131240844727,14.4909563064575,15.6986885070801,15.4457426071167,12.7815065383911
"51",3,120,10.7378969192505,10.8934011459351,11.09912109375,11.2559423446655,11.8065595626831,12.4118547439575,14.3269739151001,15.6433439254761,15.4337396621704,12.7815065383911
"52",3,180,10.6986255645752,10.8962469100952,11.107611656189,11.2813167572021,11.8502101898193,12.4299659729004,14.1888341903687,15.5856533050537,15.4211654663086,12.7815065383911
"53",3,240,10.589864730835,10.7954196929932,11.0571241378784,11.2465476989746,11.8449058532715,12.4221706390381,14.0707550048828,15.5266151428223,15.4080095291138,12.7815065383911
"54",3,300,10.6100625991821,10.7881393432617,11.0246019363403,11.2046718597412,11.8046426773071,12.3860301971436,13.9663372039795,15.4669322967529,15.3942670822144,12.7815065383911
"55",3,360,11.1414766311646,11.1767740249634,11.2722520828247,11.3708219528198,11.8287935256958,12.350790977478,13.8714027404785,15.4070434570312,15.3799438476562,12.7815065383911
"56",3,420,12.1453800201416,12.004828453064,11.8961343765259,11.8671417236328,12.0307893753052,12.3852481842041,13.7882041931152,15.3473110198975,15.3650531768799,12.7815065383911
"57",3,480,13.4904050827026,13.1628170013428,12.8362903594971,12.6604642868042,12.443675994873,12.5464401245117,13.7259979248047,15.2883100509644,15.3496103286743,12.7815065383911
"58",3,540,15.1517066955566,14.4650707244873,14.0193853378296,13.672025680542,13.0517520904541,12.8564739227295,13.6968393325806,15.2309818267822,15.3336429595947,12.7815065383911
"59",3,600,16.5444202423096,15.9337158203125,15.241304397583,14.8037071228027,13.8069686889648,13.307806968689,13.711555480957,15.1766443252563,15.3171977996826,12.7815065383911
"60",3,660,17.8871116638184,17.2157440185547,16.4312515258789,15.9161396026611,14.6332387924194,13.8663644790649,13.7769250869751,15.1268739700317,15.3003368377686,12.7815065383911
"61",3,720,18.9208850860596,18.2544651031494,17.4476776123047,16.9026870727539,15.4493799209595,14.4813833236694,13.893895149231,15.0832796096802,15.2831420898438,12.7815065383911
"62",3,780,19.5257816314697,18.9278831481934,18.183219909668,17.6615657806396,16.1762313842773,15.0957164764404,14.0573587417603,15.0472927093506,15.2657232284546,12.7815065383911
"63",3,840,19.6170749664307,19.1569519042969,18.5485496520996,18.1047515869141,16.7366466522217,15.6494436264038,14.256667137146,15.0199642181396,15.2482089996338,12.7815065383911
"64",3,900,19.1971054077148,18.9137706756592,18.5058269500732,18.1835956573486,17.0710334777832,16.0863437652588,14.4765319824219,15.001781463623,15.2307109832764,12.7815065383911
"65",3,960,18.2768459320068,18.211238861084,18.047887802124,17.8838081359863,17.1435604095459,16.3620567321777,14.6986360549927,14.9925804138184,15.2133674621582,12.7815065383911
"66",3,1020,16.9872550964355,17.1445236206055,17.2316150665283,17.2398586273193,16.9447956085205,16.447416305542,14.9036045074463,14.9915027618408,15.1962976455688,12.7815065383911
"67",3,1080,15.5037393569946,15.8395290374756,16.1675548553467,16.3383636474609,16.5055828094482,16.3368549346924,15.0732431411743,14.9970378875732,15.1796045303345,12.7815065383911
"68",3,1140,14.0277147293091,14.4867877960205,14.9994678497314,15.3018426895142,15.8863840103149,16.0495643615723,15.1930599212646,15.0071640014648,15.1633596420288,12.7815065383911
"69",3,1200,12.8837738037109,13.3791799545288,13.9527406692505,14.3213701248169,15.1892404556274,15.6313934326172,15.2543678283691,15.0195636749268,15.1476030349731,12.7815065383911
"70",3,1260,12.070255279541,12.5556106567383,13.134937286377,13.5235691070557,14.5316848754883,15.1571464538574,15.2565822601318,15.0318775177002,15.1323432922363,12.7815065383911
"71",3,1320,11.4568643569946,11.9223890304565,12.4933786392212,12.8839359283447,13.95290184021,14.6882886886597,15.2069864273071,15.0420475006104,15.1175498962402,12.7815065383911
"72",3,1380,11.0475482940674,11.384804725647,11.9879503250122,12.3574638366699,13.4504547119141,14.2525463104248,15.1163530349731,15.0484933853149,15.1031713485718,12.7815065383911
